age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
68,4,9785,15,9,0,4,3,2,0,0,0,52,39,0
26,4,10417,11,8,0,1,4,4,0,0,0,29,39,0
25,8,8521,1,6,0,4,3,4,0,0,0,44,39,0
22,5,21091,11,8,1,0,0,4,0,0,0,39,39,0
8,6,6523,11,8,0,7,3,4,0,0,0,39,39,0
51,4,7809,9,12,0,4,1,4,0,0,0,87,39,0
13,4,5951,15,11,1,4,0,4,0,0,0,44,39,1
18,6,6619,8,12,1,12,1,4,0,0,0,39,39,0
65,6,16355,9,12,0,14,1,4,0,0,0,39,39,0
20,4,14118,11,8,1,1,0,4,0,0,0,39,30,0
27,4,21604,15,9,1,1,0,4,1,0,0,19,39,0
23,4,11584,15,9,0,12,4,4,1,0,0,39,39,0
49,4,13482,11,8,1,1,0,4,0,0,0,39,39,0
36,4,13187,8,12,0,1,1,0,1,0,0,39,39,0
14,4,9520,11,8,1,8,0,4,1,0,0,39,34,0
49,4,12696,7,3,1,10,0,4,1,0,0,16,39,0
52,4,6720,8,10,1,8,0,4,0,0,0,63,39,0
25,7,14942,9,12,0,10,0,4,0,0,0,89,39,0
25,7,4811,11,8,0,12,1,4,0,0,0,21,39,0
72,4,1515,9,12,1,0,0,4,0,88,0,0,39,0
35,4,11637,8,10,0,4,1,4,1,0,0,49,39,0
23,4,7997,9,12,1,13,0,4,0,18,0,39,39,0
37,8,17169,9,12,0,11,3,4,0,0,25,44,39,0
35,4,17034,10,7,0,1,0,4,0,0,0,15,39,0
38,6,10308,11,8,1,6,0,4,0,0,0,17,39,0
66,4,3756,15,9,0,0,1,4,0,0,0,51,39,1
14,4,7565,15,9,1,3,0,3,0,0,0,49,39,0
7,4,11005,9,12,0,1,4,4,0,0,0,79,39,0
25,4,20178,9,12,0,11,3,2,1,0,0,39,39,1
7,4,967,11,9,1,0,0,4,1,0,0,19,39,0
10,4,1367,11,8,1,8,0,2,0,0,0,36,39,1
71,4,8745,15,9,1,6,0,4,1,0,0,58,39,0
30,4,5743,14,11,0,12,3,4,1,0,0,92,39,0
2,4,19965,12,13,0,3,3,4,0,0,0,71,39,0
10,4,13496,15,9,1,1,0,4,0,0,0,39,39,1
27,1,11563,9,12,0,10,4,4,1,0,0,39,39,0
49,4,12792,7,11,0,9,1,4,1,0,0,8,39,1
59,4,16170,15,9,1,3,0,4,1,0,47,59,39,0
28,4,9199,9,12,1,6,0,4,0,0,0,25,39,0
34,4,9987,15,9,0,3,3,4,0,0,0,76,39,1
26,4,5360,14,9,1,4,0,4,0,0,0,42,39,1
32,4,16231,11,8,1,1,0,4,0,0,0,55,39,1
5,4,18713,9,12,0,4,3,4,0,0,0,75,25,0
17,4,886,15,9,0,3,1,2,1,0,0,39,39,0
25,4,5785,15,9,1,5,3,4,0,0,0,92,39,0
36,1,12099,9,12,0,8,4,4,0,0,0,17,39,0
12,4,8677,11,14,0,7,3,4,0,0,0,34,39,0
2,4,3847,4,14,1,11,0,4,1,0,0,39,39,0
70,3,6586,15,9,0,6,1,4,1,0,0,39,39,0
19,4,19693,9,12,0,5,4,4,1,0,0,39,39,0
8,4,19046,11,8,1,3,0,4,1,0,0,64,39,0
26,4,5138,15,9,1,1,5,4,1,0,0,44,39,0
29,4,16837,8,10,1,3,0,4,1,0,0,39,39,0
9,4,3834,15,9,0,10,4,2,0,0,0,39,39,0
32,4,10011,15,9,0,3,3,4,1,0,0,5,39,1
26,4,16821,11,8,0,1,1,0,0,0,0,44,39,0
19,4,5960,9,12,1,4,5,2,1,0,0,39,39,0
36,1,20943,9,12,0,13,4,4,1,0,0,13,39,1
53,4,11489,9,12,1,10,0,4,1,0,0,39,39,1
22,4,16755,8,5,0,7,1,4,0,0,0,49,39,1
8,4,18788,15,9,0,8,3,4,0,0,52,66,39,1
2,6,1653,15,5,1,3,4,2,0,0,0,39,39,1
30,4,18526,7,14,1,3,0,4,0,0,0,92,39,0
29,2,13799,0,10,1,6,0,2,0,69,0,20,39,1
62,4,3869,11,8,1,3,0,4,0,0,0,39,39,0
25,4,11638,11,8,1,10,0,4,1,0,0,38,39,0
15,4,13963,12,5,0,3,1,4,0,0,0,39,39,0
2,4,13543,15,8,1,11,0,4,1,0,0,21,39,0
8,4,4239,11,8,0,9,1,4,0,0,0,49,39,0
60,7,11282,15,9,0,12,1,4,1,0,0,39,39,1
44,4,10882,12,13,0,6,1,4,1,0,0,39,39,0
14,4,19533,13,10,0,0,4,4,0,0,0,47,39,0
71,4,14921,15,13,1,7,0,4,0,0,0,39,39,0
23,2,6893,11,8,1,10,0,2,0,0,0,59,39,0
52,4,16647,15,9,1,0,1,4,0,0,0,39,39,0
33,4,9596,9,12,0,11,3,4,0,0,0,39,39,1
18,6,7200,9,12,0,12,4,4,0,0,0,39,39,0
54,4,21114,15,9,0,7,1,4,1,0,0,39,39,0
8,4,15845,11,8,0,4,3,4,0,0,0,10,39,0
19,0,18039,15,10,0,13,1,2,0,0,0,39,39,0
3,0,8736,15,9,1,10,0,4,1,0,0,44,39,0
63,4,5616,8,3,0,6,3,4,0,0,0,39,39,0
61,4,17532,0,12,0,0,1,4,1,113,70,39,39,0
19,4,11541,12,1,0,2,5,2,1,0,0,39,39,0
19,4,850,15,9,0,3,1,2,0,0,0,39,39,0
17,4,8190,5,12,0,0,1,4,1,108,0,34,39,1
1,4,13000,9,12,0,12,1,4,1,0,0,39,39,0
15,4,8679,11,8,1,10,0,4,0,0,0,39,39,0
29,4,6444,11,8,0,4,1,4,0,0,82,49,39,0
19,4,10847,11,8,1,7,0,4,1,0,0,34,18,0
20,4,5095,15,6,0,4,3,4,0,0,21,17,39,0
50,4,3311,15,14,0,2,3,2,1,0,0,39,1,1
44,6,16662,15,9,1,7,0,4,0,0,0,4,39,1
17,4,7392,15,8,1,3,5,4,1,0,0,39,24,0
20,4,2902,11,6,0,10,1,4,0,0,0,39,39,0
14,2,5234,9,12,1,3,0,4,1,0,0,39,39,0
21,4,10789,7,11,0,1,3,4,1,0,0,2,39,0
66,4,12628,11,8,1,3,4,3,1,0,0,19,39,0
26,4,3901,1,8,0,11,1,4,0,0,0,39,39,0
32,6,20133,7,4,1,3,0,4,0,0,0,59,39,0
23,4,19741,11,8,0,3,1,4,0,0,0,39,39,0
60,0,4851,9,12,1,6,1,4,0,0,0,39,39,0
57,4,786,15,9,0,4,1,4,0,0,0,44,39,0
30,4,644,11,8,0,8,1,4,0,0,0,39,39,0
27,4,5280,15,9,1,11,0,4,0,0,0,39,39,0
21,2,19532,9,12,1,12,0,4,1,0,0,44,39,0
17,4,3736,9,12,0,8,4,4,1,0,0,39,39,0
16,4,6598,12,13,0,10,4,4,0,0,85,48,39,1
32,7,10628,11,8,1,4,3,1,1,0,0,64,39,0
11,4,19039,11,8,1,6,0,4,1,0,0,39,39,0
27,4,14054,11,8,1,14,0,4,1,0,0,0,39,0
12,4,18570,0,9,1,0,0,2,0,0,0,39,39,1
37,4,10958,11,8,0,10,3,4,1,0,0,74,39,0
22,2,1078,11,8,0,1,4,4,1,0,0,5,19,0
63,0,17738,12,11,0,3,1,4,0,0,0,39,39,0
30,1,11133,11,8,0,8,0,4,1,0,0,39,38,0
8,4,7793,11,8,0,7,1,4,0,0,0,49,39,0
13,4,18347,1,14,1,7,5,4,1,0,0,39,39,0
63,6,18004,11,12,0,10,2,4,0,0,0,39,39,0
26,4,18901,11,8,0,3,3,4,0,0,0,39,39,0
49,4,20645,11,8,1,1,5,4,1,0,0,39,39,1
10,4,16404,12,14,1,12,0,4,0,0,0,75,39,0
19,4,11894,11,8,1,7,0,2,1,0,0,80,39,0
35,7,8197,9,12,1,7,0,4,0,107,0,3,39,0
48,6,16925,15,9,1,4,0,4,0,0,0,17,39,0
9,8,1453,11,8,0,8,1,4,1,0,0,75,39,0
15,4,15430,11,8,0,6,4,4,0,0,0,33,39,1
61,4,9177,9,6,0,14,3,4,0,0,0,43,39,0
46,4,3436,15,9,0,10,4,4,0,0,0,37,39,0
39,2,10962,11,8,0,4,3,0,1,0,0,39,25,1
61,0,9810,11,8,0,1,1,4,0,0,4,84,39,0
19,4,19374,11,8,0,4,3,4,1,0,73,10,39,0
17,4,19677,1,6,1,7,0,4,0,0,0,39,39,0
16,4,15717,1,11,0,12,4,4,0,0,90,39,23,0
65,4,17305,10,6,1,0,4,4,0,0,0,54,37,0
41,4,10672,2,12,0,4,4,4,1,0,0,40,39,1
52,4,12696,15,9,0,14,1,4,0,0,0,39,39,1
5,8,15408,12,13,0,12,1,4,0,0,0,31,39,0
9,4,1772,11,8,1,3,0,4,0,0,0,20,39,0
3,2,17279,9,12,1,8,0,4,0,0,0,19,39,1
43,0,5719,12,13,1,1,5,4,0,0,0,39,39,0
4,0,2002,11,8,0,7,1,4,0,0,0,39,39,0
26,4,12618,11,8,1,3,0,4,0,0,0,39,39,0
41,4,14484,12,13,0,10,3,4,0,18,0,49,39,1
45,0,21453,9,11,0,12,1,4,1,0,0,39,39,0
21,4,10715,12,6,1,7,0,4,0,0,0,7,39,0
26,4,10310,7,5,0,14,1,4,0,0,0,56,39,0
10,4,17976,15,9,0,7,3,4,1,107,0,59,39,0
6,4,9766,8,0,1,4,0,2,1,0,0,39,39,0
10,4,11731,12,12,1,10,0,4,0,64,0,59,39,0
15,8,12163,0,5,1,13,0,4,0,109,0,13,39,0
23,4,18335,11,8,1,12,0,4,0,0,0,38,39,1
52,4,16752,11,8,1,8,0,4,0,0,0,39,39,0
28,4,21527,15,9,0,13,4,4,0,0,0,65,39,0
20,6,14609,7,7,0,13,1,4,0,0,0,39,39,0
42,4,18727,12,13,0,4,1,4,0,0,0,66,39,0
31,4,3638,11,8,1,4,0,4,0,0,0,39,39,0
21,4,980,11,8,0,11,1,4,0,0,0,68,39,1
8,4,13891,11,14,0,10,3,4,0,0,0,39,39,1
44,4,5245,15,9,0,4,3,4,1,0,0,69,39,0
30,4,6979,10,15,0,12,3,4,0,0,0,39,39,0
43,1,12652,15,9,0,7,1,4,1,0,0,49,39,0
68,4,5626,11,8,0,7,4,2,1,0,0,49,39,0
42,0,9367,15,9,0,0,3,2,1,0,0,40,39,0
45,6,21056,12,13,1,12,0,4,1,53,0,39,39,0
39,4,20067,11,8,1,8,0,4,0,0,0,29,39,0
62,4,14771,11,8,1,1,0,4,1,0,0,39,39,0
70,4,2473,9,12,0,6,3,4,0,0,0,39,26,0
46,4,9951,11,13,1,3,0,4,0,0,0,39,39,0
16,4,20331,11,8,1,5,0,4,1,0,0,44,39,0
48,4,6530,15,9,0,10,4,4,0,0,0,90,24,0
35,1,20898,14,8,1,10,0,4,0,0,0,39,15,0
29,4,4914,15,9,0,0,4,4,0,0,0,8,39,0
64,4,21556,15,9,0,7,1,4,0,0,0,39,39,0
0,6,7303,11,8,1,1,0,4,0,0,0,59,39,1
67,4,17112,15,12,1,10,5,4,0,0,0,39,39,0
23,4,6559,9,12,0,4,3,4,1,0,0,39,39,0
11,4,7557,9,12,1,3,0,4,0,0,0,39,32,0
8,4,7713,9,12,0,3,1,4,0,0,0,39,12,0
52,4,20354,15,9,0,3,4,4,1,0,0,39,39,1
3,4,12936,15,9,0,1,3,4,0,0,0,74,36,0
9,4,18080,10,9,0,1,1,2,0,21,58,39,39,0
12,4,8604,15,9,0,0,1,4,1,0,0,29,39,1
27,4,10121,9,12,1,3,0,4,1,0,0,39,39,0
18,4,15263,11,8,1,14,0,4,0,0,0,49,39,0
17,4,7038,11,8,0,10,1,4,1,0,0,40,39,0
18,4,17783,11,8,1,5,0,4,1,0,0,40,39,1
37,4,5824,4,8,0,4,1,4,0,0,0,2,1,0
50,2,2430,15,9,0,12,4,4,0,0,0,39,39,0
29,4,5280,11,8,0,4,1,4,0,0,0,49,39,0
12,4,11806,12,13,1,6,0,4,0,0,0,90,39,0
10,4,17133,5,13,1,12,0,4,0,108,0,9,39,1
7,4,6341,7,11,1,10,0,4,1,0,0,24,39,0
2,6,20367,6,2,0,12,1,4,0,68,0,39,39,0
50,5,1477,15,2,0,4,4,4,1,0,0,39,39,0
4,4,18648,12,8,1,3,0,4,1,0,0,39,39,1
41,6,8891,15,9,0,3,4,2,0,7,0,29,39,0
6,8,14329,15,9,1,2,0,2,0,0,0,76,39,0
48,4,1970,13,1,0,9,1,4,0,0,0,9,39,0
28,2,16670,9,5,1,14,0,4,0,0,84,57,39,0
36,1,20529,9,12,1,0,0,4,0,0,0,44,39,0
2,4,17589,11,8,0,12,1,4,0,0,0,39,39,0
22,4,11798,12,13,1,0,0,2,0,0,0,13,39,0
0,7,5565,9,12,1,7,0,4,0,0,16,39,39,0
61,8,1282,11,8,0,4,4,4,0,0,0,39,39,0
1,5,19456,2,8,1,0,0,4,0,0,0,39,39,0
12,4,10084,11,8,1,4,0,4,0,0,0,49,39,0
22,4,19275,10,4,0,1,4,4,1,0,0,39,39,1
15,7,4133,11,8,1,11,0,4,0,0,0,60,39,1
5,4,14990,9,12,0,8,3,4,0,0,0,19,39,0
10,4,20540,11,8,1,8,0,1,1,0,0,4,39,0
56,2,5881,15,9,0,12,3,4,0,0,0,44,39,0
18,4,5984,11,8,1,12,0,4,0,25,0,73,39,0
15,4,16928,9,12,0,3,1,4,0,0,0,44,39,1
25,6,19051,7,1,1,3,0,4,0,0,0,49,39,0
23,6,4743,11,8,0,1,3,4,0,0,0,39,39,0
6,4,2270,15,9,0,8,3,4,0,0,0,9,39,0
21,6,14121,15,9,1,12,0,4,0,0,0,18,39,0
13,4,3498,11,8,0,1,1,4,1,0,0,41,39,0
30,4,19062,4,3,1,0,0,0,0,0,0,39,39,0
67,5,3044,11,8,0,11,3,4,0,0,0,49,39,0
38,4,6597,11,8,0,4,4,4,0,0,0,39,39,1
72,0,21072,11,8,0,0,3,4,0,0,0,44,41,0
3,4,6362,15,9,1,10,0,1,0,0,0,86,39,0
34,4,8070,9,12,1,7,0,4,1,0,0,1,39,1
48,4,13758,9,12,1,12,1,4,0,0,0,38,39,0
0,3,14713,8,10,0,11,4,4,0,0,0,31,39,0
66,4,4927,0,8,1,12,0,4,1,0,0,39,39,0
51,4,15732,11,8,1,1,0,4,0,0,0,39,39,1
18,2,8918,15,9,0,10,1,4,1,0,0,0,39,0
2,4,9306,1,2,1,12,0,4,0,0,0,49,39,0
21,4,9809,9,12,0,10,3,4,0,0,0,44,39,0
17,4,17896,9,12,0,4,3,4,1,0,0,39,39,0
16,4,3853,11,8,0,10,4,4,1,0,68,10,39,0
0,4,18176,9,12,1,4,0,2,0,5,0,39,39,1
29,2,20155,7,6,0,4,3,2,0,0,0,39,39,0
51,3,6396,7,12,0,13,3,4,1,0,0,39,39,0
34,4,1847,12,7,1,0,0,4,1,0,0,44,39,0
20,4,18137,15,9,1,3,0,4,0,0,0,49,39,0
37,6,13063,15,9,0,14,3,4,0,0,0,49,39,1
26,2,4271,10,9,0,10,1,2,0,76,0,14,39,0
29,4,8195,15,9,0,1,1,4,0,0,0,34,39,0
23,5,18602,11,8,0,12,4,1,0,0,0,80,39,0
23,4,6956,11,8,1,8,0,4,0,0,0,39,39,0
1,2,11815,11,8,1,12,0,4,0,0,0,39,39,0
13,4,8410,1,6,1,12,0,4,0,0,0,49,21,0
45,6,12249,11,8,0,3,1,4,0,0,0,39,39,1
10,6,11645,11,11,1,3,0,4,0,0,43,74,39,0
13,4,11477,9,12,1,8,0,2,1,0,0,39,39,0
57,0,19473,15,9,0,10,4,2,0,0,0,79,39,0
3,4,21001,11,8,1,10,5,4,0,0,0,11,3,0
8,4,4385,9,12,1,10,0,4,0,0,0,12,39,1
19,4,17975,11,8,1,12,0,4,1,0,0,39,39,0
18,2,19484,9,12,1,6,0,4,1,0,0,71,39,0
0,4,3245,11,12,0,3,2,4,0,0,0,39,39,0
27,4,8273,7,12,0,13,3,4,1,0,0,39,39,0
2,2,5868,15,9,1,8,0,4,1,85,29,26,39,0
19,4,7008,11,8,1,3,0,4,1,0,0,39,39,1
7,0,5860,1,11,0,4,4,4,1,0,0,41,39,1
24,4,18297,11,8,0,10,1,4,1,0,0,39,39,1
20,4,3204,15,9,1,8,5,4,1,0,0,39,39,1
5,6,6815,11,8,1,6,0,4,1,0,0,84,39,1
21,0,20308,12,2,1,3,5,4,0,0,0,39,26,0
35,4,15507,15,9,1,1,1,4,0,0,37,44,39,0
40,4,1537,11,8,0,3,3,4,0,0,0,39,39,0
21,4,14334,0,7,0,12,4,4,0,0,0,39,39,1
46,4,3315,5,4,0,8,1,4,1,0,0,82,4,1
29,4,5643,15,9,1,10,0,2,0,0,0,39,39,0
49,7,396,15,9,1,4,0,4,1,81,0,39,39,0
21,4,7172,9,12,1,1,0,4,1,0,0,91,39,0
41,4,18409,0,3,1,4,0,4,0,0,0,39,39,0
55,4,21327,9,12,1,0,0,4,1,0,0,33,39,1
21,4,16130,9,12,0,6,0,4,0,0,0,44,40,0
8,4,18413,11,8,0,2,4,4,0,0,0,29,39,1
37,0,4401,9,12,0,8,3,4,1,0,0,32,37,0
18,4,2446,0,12,1,1,0,4,1,0,0,63,39,1
40,0,12162,15,9,1,2,0,2,0,0,0,39,31,0
32,4,10568,1,15,0,4,4,4,1,0,0,93,36,0
10,4,21048,4,9,0,13,3,4,0,0,0,44,39,1
50,4,4471,8,10,1,8,0,4,1,95,0,37,39,1
3,4,21576,11,15,0,7,1,4,0,0,0,39,39,0
14,4,5161,15,9,0,4,4,4,0,0,0,24,39,0
39,4,17021,11,8,1,12,0,4,0,0,0,39,39,1
30,6,4948,15,9,0,12,4,1,0,0,0,39,39,0
22,7,10091,12,8,1,4,0,4,1,0,0,39,39,1
38,4,21226,15,9,0,4,1,4,0,0,0,14,39,1
49,4,18996,11,8,0,0,3,4,0,0,0,39,39,0
33,4,5234,15,9,1,4,5,4,0,113,0,43,26,0
40,4,5521,9,12,1,8,0,4,0,0,0,49,39,0
9,4,15993,11,8,0,14,5,4,0,32,0,90,39,0
19,4,5204,11,8,0,3,1,4,0,0,0,59,39,1
15,2,3578,11,8,1,5,0,4,0,58,0,35,39,1
32,4,18351,10,11,1,0,5,4,0,0,0,39,19,0
35,0,7654,11,8,1,3,3,4,0,0,0,34,39,1
22,2,5975,11,8,1,13,3,4,0,0,0,39,31,0
25,4,11828,8,12,0,7,1,4,0,0,0,24,39,0
31,4,17695,8,13,1,10,0,2,0,61,0,16,30,1
32,0,8826,9,12,0,10,3,4,0,0,0,39,39,1
3,4,6934,11,8,0,6,4,4,0,0,0,39,39,0
55,2,788,9,12,0,8,3,4,0,0,0,50,39,0
42,4,13633,9,0,1,10,0,4,0,0,0,39,39,1
33,4,21046,9,12,0,1,3,4,1,0,0,39,39,0
