id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,r_charge_degree,r_charge_desc,is_violent_recid,vr_charge_degree,vr_charge_desc,v_decile_score,start,end,event
5465,0,21,2,0,0,10,0,0,0,1.0,0,194,1,3,221,0,9,83,9,32,160,0
5472,0,27,0,2,0,2,0,0,0,1.0,0,194,1,3,227,0,9,83,2,1,119,1
5473,1,22,2,0,0,2,0,0,0,1.0,0,34,0,10,340,0,9,83,4,0,737,0
5474,1,28,0,0,0,5,0,0,4,1.0,0,250,0,10,340,0,9,83,5,0,558,0
5475,1,26,0,0,0,2,0,0,0,1.0,1,243,0,10,340,0,9,83,3,0,1058,0
5476,1,23,2,5,0,2,0,0,0,1.0,1,171,1,7,335,0,9,83,3,0,21,1
5477,1,34,0,2,0,2,0,0,0,1.0,0,326,0,10,340,0,9,83,1,0,1086,0
5479,1,22,2,0,0,9,0,0,3,1.0,0,4,0,10,340,0,9,83,9,33,726,0
5482,1,30,0,5,0,5,0,0,5,1.0,0,161,1,8,155,0,9,83,4,61,177,1
5483,1,44,0,2,0,2,0,0,5,0.0,0,436,0,10,340,0,9,83,1,7,760,0
5484,1,57,1,2,0,2,0,0,1,1.0,0,17,0,10,340,0,9,83,1,16,858,0
5485,1,22,2,0,0,8,0,1,0,1.0,0,93,1,3,137,0,9,83,9,4,50,1
5487,1,34,0,0,0,3,0,0,0,1.0,0,317,0,10,340,0,9,83,4,0,1120,0
5489,1,24,2,0,0,8,0,0,7,1.0,0,21,1,3,194,0,9,83,7,67,227,0
5491,1,20,2,2,0,4,0,0,0,1.0,0,318,0,10,340,0,9,83,7,0,959,0
5492,1,35,0,2,0,9,0,0,2,50.0,0,309,0,10,340,0,9,83,5,0,71,0
5494,1,53,1,3,0,1,0,0,1,8.0,1,247,1,3,137,0,9,83,1,0,102,0
5495,1,60,1,0,0,3,0,0,13,13.0,0,309,0,10,340,0,9,83,1,0,1037,0
5496,0,22,2,0,0,5,0,0,2,1.0,0,5,0,10,340,0,9,83,7,0,770,0
5497,1,43,0,3,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,1117,0
5500,1,72,1,2,0,4,0,0,7,2.0,0,349,0,10,340,0,9,83,1,0,921,0
5501,1,33,0,0,0,5,0,0,3,1.0,0,318,1,7,243,0,9,83,2,3,17,1
5502,1,24,2,0,0,4,0,0,1,2.0,0,64,1,7,207,0,9,83,4,0,282,1
5505,1,60,1,0,0,1,0,0,0,1.0,0,33,0,10,340,0,9,83,1,217,880,0
5506,1,24,2,2,0,5,0,0,3,1.0,0,21,1,8,172,0,9,83,4,6,417,1
5507,1,43,0,5,0,2,0,0,2,1.0,1,139,0,10,340,0,9,83,1,0,1186,0
5508,1,30,0,0,0,4,0,0,1,5.0,1,44,0,10,340,0,9,83,6,0,1017,0
5511,0,43,0,2,0,6,0,0,0,1.0,1,44,0,10,340,0,9,83,1,29,880,0
5512,1,48,1,3,0,1,0,0,1,9.0,1,44,0,10,340,0,9,83,1,0,1131,0
5514,1,54,1,5,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,1145,0
5515,1,45,1,0,0,1,0,0,1,1.0,1,44,0,10,340,0,9,83,1,1,950,0
5517,1,36,0,5,0,4,0,0,0,1.0,0,141,0,10,340,0,9,83,2,3,1109,0
5518,1,31,0,2,0,1,0,0,1,1.0,1,140,1,7,340,0,9,83,1,0,922,1
5519,1,40,0,0,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,1,1072,0
5520,1,50,1,2,0,1,0,0,1,4.0,0,436,0,10,340,0,9,83,1,0,823,0
5522,0,26,0,5,0,6,0,0,1,1349.0,1,436,0,10,340,0,9,83,4,0,870,0
5524,1,41,0,0,0,4,0,0,7,0.0,0,436,0,10,340,0,9,83,1,1,940,0
5525,1,34,0,2,0,6,0,1,5,2.0,0,284,1,3,137,0,9,83,5,0,35,1
5528,0,28,0,2,0,6,0,0,0,1.0,0,318,0,10,340,0,9,83,3,1,88,0
5530,1,30,0,0,0,1,0,0,1,48.0,0,230,0,10,340,0,9,83,2,0,807,0
5531,1,23,2,2,0,9,0,2,2,0.0,0,233,1,8,234,0,9,83,9,0,292,1
5532,0,37,0,3,0,1,0,0,0,2.0,1,44,1,7,90,0,9,83,1,0,292,1
5534,1,35,0,3,0,2,0,0,5,2.0,1,338,0,10,340,0,9,83,1,0,1178,0
5535,1,21,2,2,0,6,0,1,1,1.0,0,58,1,7,207,0,9,83,7,48,376,1
5536,1,45,1,0,0,9,0,0,1,70.0,0,436,0,10,340,0,9,83,8,0,779,0
5537,0,22,2,0,0,8,1,0,2,1.0,1,44,1,7,205,0,9,83,8,34,48,1
5539,1,29,0,0,0,8,0,0,6,1.0,0,318,1,3,221,0,9,83,4,35,39,1
5542,0,30,0,0,0,2,0,0,0,2.0,1,44,0,10,340,0,9,83,2,0,879,0
5543,1,45,1,2,0,3,0,0,3,1.0,1,44,1,7,27,1,6,35,2,92,186,1
5544,0,24,2,0,0,4,0,0,2,1.0,0,183,0,10,340,0,9,83,4,0,536,0
5545,1,31,0,2,0,8,0,0,4,0.0,0,172,1,7,332,0,9,83,8,29,64,0
5546,1,56,1,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,863,0
5548,0,44,0,3,0,3,0,0,4,86.0,0,50,1,8,89,0,9,83,1,0,35,1
5550,1,24,2,0,0,10,4,0,14,1.0,0,188,1,2,250,1,1,63,10,179,408,1
5551,1,38,0,0,0,6,0,0,11,1.0,0,169,0,10,340,0,9,83,2,17,972,0
5552,1,51,1,0,0,9,0,0,22,1.0,0,436,1,3,221,0,9,83,2,34,272,1
5553,1,22,2,2,0,3,0,0,0,1.0,0,5,0,10,340,0,9,83,5,0,1086,0
5554,1,28,0,0,0,8,0,0,5,1.0,1,436,0,10,340,0,9,83,6,0,903,0
5556,1,47,1,0,0,8,0,1,19,1.0,0,318,1,3,224,0,9,83,3,211,503,1
5557,1,51,1,0,0,4,0,0,0,1.0,1,428,1,7,243,0,9,83,1,29,73,1
5558,1,25,0,2,0,3,0,0,1,0.0,1,44,0,10,340,0,9,83,4,42,60,0
5560,1,53,1,3,0,1,0,0,1,1.0,0,141,0,10,340,0,9,83,1,0,68,0
5561,1,30,0,0,0,1,0,0,0,1.0,0,194,0,10,340,0,9,83,1,1,885,0
5563,1,33,0,2,0,6,0,0,0,0.0,0,318,1,7,27,1,6,35,3,0,329,1
5564,1,35,0,0,0,4,0,0,5,1.0,0,12,1,3,221,1,6,35,3,224,481,1
5567,0,33,0,0,0,2,0,0,0,1.0,0,233,0,10,340,0,9,83,2,1,826,0
5568,1,65,1,0,0,10,0,0,11,2231.0,0,318,0,10,340,0,9,83,4,0,1094,0
5569,1,59,1,5,0,1,0,0,1,25.0,1,44,0,10,340,0,9,83,1,0,918,0
5572,0,37,0,0,0,5,0,0,4,1.0,1,436,0,10,340,0,9,83,3,0,813,0
5573,0,33,0,2,0,7,0,0,1,1.0,0,436,0,10,340,0,9,83,5,84,931,0
5574,1,27,0,0,0,7,0,0,2,1.0,0,436,1,7,99,0,9,83,7,131,712,1
5575,0,29,0,0,0,7,0,0,9,1.0,0,254,1,3,54,0,9,83,5,14,465,1
5576,1,26,0,4,0,8,0,0,11,150.0,0,318,1,7,27,1,6,35,5,0,64,0
5578,1,24,2,0,0,10,0,3,3,1.0,0,14,1,7,27,1,6,35,9,43,272,1
5579,1,43,0,0,0,9,0,0,5,1.0,0,275,0,10,340,0,9,83,5,0,1094,0
5583,1,37,0,0,0,7,0,0,11,1.0,1,44,1,7,27,1,6,35,3,0,110,0
5584,1,53,1,0,0,7,0,0,13,1.0,0,276,0,10,340,0,9,83,6,90,1093,0
5585,1,43,0,0,0,1,0,0,4,39.0,0,436,1,8,322,0,9,83,1,0,1045,1
5586,1,26,0,0,0,8,0,0,4,0.0,0,284,1,8,89,0,9,83,5,1,139,1
5590,0,30,0,2,0,3,0,0,1,27.0,1,248,0,10,340,0,9,83,2,0,934,0
5591,1,27,0,0,0,7,0,0,6,0.0,0,148,1,7,302,0,9,83,6,2,30,0
5592,1,39,0,2,0,5,0,0,9,1.0,0,318,1,8,89,0,9,83,3,0,90,1
5593,1,37,0,2,0,4,0,0,4,0.0,1,21,1,7,332,1,7,26,3,0,211,1
5594,1,22,2,2,0,10,0,0,3,1.0,1,44,1,3,221,0,9,83,6,11,223,0
5596,1,25,0,2,0,6,0,0,0,1.0,0,309,0,10,340,0,9,83,4,1,902,0
5598,1,26,0,3,0,5,0,0,1,0.0,0,436,0,10,340,0,9,83,3,1,945,0
5599,0,28,0,2,0,6,0,0,0,2.0,1,101,0,10,340,0,9,83,2,0,1159,0
5600,1,25,0,0,0,5,0,0,0,1.0,1,44,1,8,72,0,9,83,3,1,213,1
5601,1,58,1,2,0,1,0,0,1,1.0,0,436,0,10,340,0,9,83,1,2,388,0
5603,0,29,0,2,0,5,0,0,1,2.0,1,140,1,3,212,0,9,83,3,0,7,0
5604,1,33,0,0,0,5,0,0,8,0.0,0,14,0,10,340,0,9,83,3,3,819,0
5605,1,38,0,0,0,1,0,0,0,1.0,0,436,0,10,340,0,9,83,1,0,803,0
5607,1,38,0,2,0,3,0,0,2,21.0,0,309,0,10,340,0,9,83,2,0,814,0
5609,1,59,1,0,0,6,0,0,22,1.0,0,177,1,2,197,0,9,83,6,68,84,0
5611,1,29,0,5,0,5,0,0,4,1.0,1,44,1,8,278,0,9,83,4,0,202,1
5612,1,57,1,0,0,5,0,0,9,90.0,0,188,0,10,340,0,9,83,5,0,759,0
5613,1,53,1,2,0,2,0,0,0,1.0,1,44,1,8,89,0,9,83,2,3,264,1
5614,1,33,0,0,0,8,0,0,2,1.0,0,9,1,7,303,1,6,35,7,0,241,0
5617,1,58,1,2,0,1,0,0,1,2.0,1,44,0,10,340,0,9,83,1,0,802,0
5618,1,51,1,2,0,1,0,0,1,1.0,1,44,0,10,340,0,9,83,1,0,930,0
5620,1,25,0,0,0,9,0,2,11,502.0,0,181,1,3,209,0,9,83,8,0,126,1
5621,1,53,1,2,0,4,0,0,2,1.0,0,152,0,10,340,0,9,83,2,40,1085,0
5623,1,32,0,2,0,6,0,0,0,1.0,1,247,1,7,303,0,9,83,8,17,284,1
5627,1,35,0,0,0,8,0,0,6,1.0,0,426,1,1,12,1,0,18,6,10,24,1
5628,1,39,0,2,0,1,0,0,1,1.0,0,436,0,10,340,0,9,83,1,0,914,0
5631,1,36,0,3,0,9,0,0,1,14.0,1,147,0,10,340,0,9,83,4,0,1134,0
5632,0,42,0,2,0,4,0,0,5,1.0,1,436,1,3,216,0,9,83,1,5,631,1
5633,1,37,0,0,0,2,0,0,0,1.0,1,406,0,10,340,0,9,83,2,0,1126,0
5634,1,39,0,2,0,1,0,0,0,1.0,0,181,0,10,340,0,9,83,1,2,1054,0
5635,0,52,1,2,0,1,0,0,3,25.0,1,140,0,10,340,0,9,83,1,0,857,0
5637,1,60,1,5,0,1,0,0,1,1.0,1,44,0,10,340,0,9,83,1,0,768,0
5638,1,37,0,3,0,1,0,0,2,1.0,1,21,1,8,178,0,9,83,1,0,850,1
5639,1,42,0,2,0,1,0,0,4,1.0,0,58,1,8,238,0,9,83,2,17,231,1
5644,1,44,0,3,0,1,0,0,0,,1,437,1,3,242,1,2,39,1,0,286,0
5646,1,23,2,0,0,6,0,0,6,0.0,0,318,1,8,179,1,2,39,7,1,62,1
5647,0,42,0,0,0,1,0,0,0,1.0,1,105,1,8,89,0,9,83,1,0,180,1
5649,0,28,0,2,0,3,0,0,2,36.0,0,436,0,10,340,0,9,83,2,0,899,0
5650,1,28,0,0,0,4,0,0,5,1.0,0,318,0,10,340,0,9,83,4,0,968,0
5651,1,38,0,2,0,5,0,0,12,1.0,0,196,0,10,340,0,9,83,3,0,1064,0
5652,0,43,0,0,0,2,0,0,2,1.0,0,194,1,3,184,0,9,83,1,1,24,1
5654,1,42,0,0,0,5,0,0,0,1.0,0,171,0,10,340,0,9,83,5,0,895,0
5655,0,25,0,2,0,3,0,0,0,1.0,1,44,0,10,340,0,9,83,3,0,806,0
5657,1,32,0,0,0,9,0,0,7,0.0,0,188,1,3,282,1,6,35,9,37,154,1
5658,1,21,2,0,0,6,0,0,0,1.0,0,341,1,8,148,0,9,83,7,0,192,1
5659,0,35,0,2,0,5,0,0,1,30.0,1,44,0,10,340,0,9,83,2,0,905,0
5660,1,37,0,2,0,5,0,0,0,1.0,0,58,0,10,340,0,9,83,3,126,1137,0
5664,0,33,0,0,0,2,0,0,2,0.0,0,158,0,10,340,0,9,83,1,0,892,0
5665,0,51,1,2,0,3,0,0,4,11.0,0,436,0,10,340,0,9,83,1,0,52,0
5666,1,39,0,2,0,4,0,0,3,1.0,0,322,1,3,194,0,9,83,2,2,928,1
5667,1,35,0,3,0,6,0,0,5,1.0,1,430,1,7,27,1,7,26,6,1,306,1
5668,1,40,0,0,0,7,0,0,3,1.0,0,171,0,10,340,0,9,83,8,12,1048,0
5669,1,32,0,0,0,8,0,0,17,0.0,0,318,1,8,89,0,9,83,2,0,402,1
5670,1,18,2,2,5,8,0,0,4,32.0,0,58,1,3,34,0,9,83,8,0,85,0
5671,1,32,0,2,0,6,0,0,3,1.0,0,284,1,3,212,0,9,83,2,0,424,0
5672,1,37,0,5,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,858,0
5673,1,32,0,0,0,6,0,0,10,1.0,0,176,1,8,89,0,9,83,2,0,106,1
5675,1,47,1,2,0,3,0,0,5,0.0,1,428,1,2,4,1,1,9,2,0,76,1
5676,0,23,2,2,0,7,0,0,0,1.0,1,264,0,10,340,0,9,83,5,0,1173,0
5677,1,63,1,2,0,4,0,0,10,0.0,0,85,1,8,84,1,2,39,1,2,70,0
5678,1,38,0,0,0,9,1,0,16,1.0,0,276,1,3,117,1,2,54,10,241,744,1
5680,1,32,0,0,0,5,0,0,6,1.0,1,44,1,8,83,0,9,83,4,1,301,0
5681,1,31,0,0,0,8,0,0,4,1.0,0,383,1,2,77,1,0,31,3,23,47,1
5684,1,23,2,0,0,3,0,0,0,1.0,0,121,0,10,340,0,9,83,3,1,1077,0
5685,1,38,0,3,0,5,0,0,1,1.0,1,243,0,10,340,0,9,83,2,125,1039,0
5686,0,47,1,2,0,1,0,0,0,3.0,1,44,0,10,340,0,9,83,1,0,977,0
5687,1,33,0,2,0,8,0,0,1,1.0,0,436,1,8,179,0,9,83,4,9,36,1
5689,1,22,2,2,0,4,0,0,1,11.0,0,188,1,8,92,0,9,83,5,0,943,1
5691,1,26,0,2,0,3,0,0,1,177.0,1,428,0,10,340,0,9,83,4,0,318,0
5692,1,40,0,2,0,1,0,0,0,1.0,1,44,1,8,274,0,9,83,1,0,262,1
5693,1,36,0,0,10,7,0,0,14,1.0,0,58,1,7,205,0,9,83,5,173,211,1
5695,0,65,1,2,0,1,0,0,0,1.0,1,106,0,10,340,0,9,83,1,1,1060,0
5696,1,44,0,2,0,5,0,0,4,231.0,1,44,1,7,332,0,9,83,5,0,173,1
5697,0,22,2,0,0,3,0,0,0,1.0,1,44,0,10,340,0,9,83,4,0,951,0
5698,1,34,0,3,0,1,0,0,0,0.0,1,105,0,10,340,0,9,83,1,0,1096,0
5699,0,38,0,3,0,1,0,0,0,2.0,0,176,0,10,340,0,9,83,1,0,880,0
5700,0,26,0,2,0,3,0,0,4,2.0,0,300,1,7,205,0,9,83,3,0,77,1
5701,1,20,2,3,0,4,0,0,0,1.0,1,44,1,3,214,0,9,83,6,22,39,1
5703,1,49,1,3,0,1,0,0,0,3.0,0,341,0,10,340,0,9,83,1,0,1068,0
5707,1,56,1,0,0,4,0,0,7,167.0,0,188,0,10,340,0,9,83,4,0,580,0
5711,1,52,1,2,0,9,0,0,2,0.0,0,194,1,1,279,0,9,83,1,5,94,1
5713,1,25,0,5,0,2,0,0,2,1.0,1,44,1,8,238,0,9,83,3,0,698,0
5716,1,34,0,0,0,1,0,0,5,1.0,0,4,0,10,340,0,9,83,2,3,775,0
5717,1,33,0,0,0,1,0,0,1,1.0,1,44,1,8,89,0,9,83,2,0,412,1
5719,1,21,2,0,0,7,1,2,1,1.0,0,71,0,10,340,0,9,83,9,0,215,0
5722,1,46,1,0,0,4,0,0,9,1.0,0,250,0,10,340,0,9,83,2,4,890,0
5723,1,22,2,0,0,6,0,0,2,105.0,1,44,1,7,243,1,7,26,6,0,250,1
5724,1,57,1,2,0,4,0,0,1,1.0,1,106,0,10,340,0,9,83,3,0,608,0
5725,1,22,2,0,0,3,0,1,2,0.0,0,318,1,7,318,0,9,83,6,0,82,1
5726,0,48,1,2,0,1,0,0,1,1.0,1,140,1,7,90,0,9,83,1,1,88,1
5727,1,40,0,0,0,5,0,0,21,1.0,0,170,0,10,340,0,9,83,3,29,1044,0
5728,0,30,0,0,0,2,0,0,1,1.0,0,436,0,10,340,0,9,83,1,0,1112,0
5729,1,21,2,2,0,7,1,0,4,1.0,1,44,1,2,251,1,1,64,6,32,204,1
5730,0,39,0,0,0,10,2,0,22,1.0,0,318,1,7,243,1,1,9,3,3,21,1
5731,1,27,0,2,0,6,0,0,13,89.0,0,436,1,3,194,0,9,83,3,0,373,1
5732,0,33,0,2,0,6,0,0,0,1.0,1,287,1,7,205,0,9,83,3,0,117,1
5733,1,24,2,0,0,3,0,0,0,2.0,0,15,0,10,340,0,9,83,4,0,1106,0
5735,1,43,0,0,0,1,0,0,0,1.0,0,83,1,8,89,0,9,83,1,0,379,1
5736,0,45,1,2,0,1,0,0,0,0.0,1,44,0,10,340,0,9,83,1,1,895,0
5738,1,51,1,0,0,3,0,0,3,18.0,0,109,0,10,340,0,9,83,2,0,935,0
5739,0,35,0,0,0,2,0,0,2,95.0,0,268,1,7,205,0,9,83,1,0,127,1
5740,1,31,0,0,0,7,0,0,9,1.0,1,44,1,8,89,0,9,83,3,0,424,1
5741,1,27,0,2,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,3,1,1059,0
5742,1,32,0,0,0,2,0,0,1,1.0,0,436,0,10,340,0,9,83,3,0,805,0
5743,1,49,1,2,0,1,0,0,0,3.0,1,106,0,10,340,0,9,83,1,0,949,0
5745,1,29,0,0,0,3,0,0,2,1.0,0,194,0,10,340,0,9,83,2,26,956,0
5748,1,23,2,0,0,6,1,0,2,1.0,0,21,1,3,137,0,9,83,5,0,6,1
5749,1,30,0,1,0,3,0,0,6,1.0,1,44,1,7,205,0,9,83,2,0,866,1
5750,1,55,1,0,0,6,0,0,12,70.0,0,318,1,2,11,1,1,17,2,0,291,1
5753,1,30,0,2,0,4,0,0,0,1.0,1,106,0,10,340,0,9,83,5,56,543,0
5754,1,34,0,0,0,4,0,0,13,1.0,0,300,1,8,315,0,9,83,1,0,474,1
5755,1,56,1,2,0,1,0,0,2,39.0,0,376,0,10,340,0,9,83,1,0,980,0
5756,1,33,0,0,0,6,0,0,4,1.0,0,176,0,10,340,0,9,83,2,0,53,0
5757,1,28,0,0,0,2,0,0,1,1.0,1,44,0,10,340,0,9,83,3,0,956,0
5759,1,29,0,0,0,8,0,0,1,1.0,0,376,0,10,340,0,9,83,8,40,1106,0
5760,1,38,0,2,0,1,0,0,0,1.0,1,104,0,10,340,0,9,83,1,0,747,0
5761,1,37,0,2,0,3,0,0,0,1.0,0,171,0,10,340,0,9,83,2,0,738,0
5762,0,33,0,2,0,1,0,0,0,1.0,1,106,1,8,89,0,9,83,1,0,126,1
5763,1,30,0,3,0,2,0,0,0,0.0,0,5,0,10,340,0,9,83,2,0,1132,0
5765,1,51,1,0,1,9,0,1,19,1.0,0,177,0,10,340,0,9,83,4,12,344,0
5768,1,65,1,0,0,5,0,0,7,1.0,1,287,0,10,340,0,9,83,1,0,607,0
5769,0,32,0,0,0,1,0,0,1,1.0,1,44,0,10,340,0,9,83,1,0,837,0
5772,1,38,0,2,0,7,0,0,5,3.0,0,194,1,3,282,0,9,83,2,0,15,1
5773,1,35,0,0,0,4,0,0,1,1.0,0,257,0,10,340,0,9,83,3,0,1013,0
5774,1,57,1,2,0,1,0,0,1,26.0,0,9,0,10,340,0,9,83,1,0,1024,0
5776,1,26,0,2,0,3,0,0,1,1.0,0,436,0,10,340,0,9,83,3,0,1163,0
5778,0,23,2,3,0,8,3,1,7,199.0,1,44,1,7,27,1,6,13,5,0,230,1
5779,0,36,0,0,2,6,0,0,4,1.0,1,44,1,8,306,1,7,26,3,1,313,1
5782,0,33,0,3,0,4,0,0,2,10.0,0,253,1,3,216,0,9,83,2,0,97,0
5784,1,35,0,2,0,5,0,0,3,1.0,0,318,1,7,27,1,6,35,3,0,14,1
5785,1,33,0,0,0,1,0,0,0,1.0,0,188,0,10,340,0,9,83,1,0,480,0
5787,1,47,1,2,0,1,0,0,0,0.0,1,44,0,10,340,0,9,83,1,1,1062,0
5789,0,53,1,3,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,951,0
5790,1,31,0,5,0,5,0,0,6,659.0,0,250,0,10,340,0,9,83,4,0,758,0
5792,1,35,0,2,0,4,0,0,1,16.0,1,30,1,8,172,0,9,83,1,0,566,1
5793,0,36,0,0,0,3,0,0,1,1.0,0,318,1,8,306,1,2,13,2,0,120,0
5795,0,25,0,2,0,3,0,0,0,1.0,1,44,0,10,340,0,9,83,3,0,827,0
5797,1,52,1,3,0,6,0,0,10,1.0,0,172,0,10,340,0,9,83,7,149,564,0
5799,1,23,2,3,0,7,0,0,3,292.0,1,44,1,3,117,1,6,35,8,0,249,1
5800,1,34,0,0,0,3,0,0,7,110.0,1,247,0,10,340,0,9,83,2,0,820,0
5801,1,51,1,2,0,3,0,0,6,0.0,0,318,1,3,221,0,9,83,2,2,6,1
5804,1,24,2,0,0,8,0,4,8,1.0,0,188,1,3,129,0,9,83,8,214,279,1
5806,1,32,0,2,0,2,0,0,0,1.0,0,296,1,3,137,0,9,83,1,0,214,1
5808,1,43,0,0,0,7,0,0,8,1.0,0,177,1,8,306,0,9,83,5,363,720,1
5809,1,45,1,0,1,7,0,1,20,0.0,1,436,1,2,258,0,9,83,2,46,789,1
5810,1,42,0,0,0,5,0,0,10,17.0,1,139,1,7,27,1,6,35,1,0,30,0
5811,1,22,2,0,0,7,0,0,1,1.0,0,194,1,3,221,0,9,83,5,5,304,1
5812,1,49,1,0,0,4,0,0,4,26.0,0,318,0,10,340,0,9,83,1,0,99,0
5813,1,42,0,0,0,1,0,0,0,4.0,0,309,1,2,197,0,9,83,1,31,39,1
5814,1,40,0,2,0,8,0,0,0,1.0,1,247,1,2,2,1,1,4,10,29,79,1
5816,1,25,0,0,0,7,1,0,2,1.0,0,15,1,3,331,0,9,83,3,0,67,1
5817,1,25,0,2,0,5,0,0,0,2.0,1,428,1,8,72,0,9,83,3,1,255,1
5818,1,23,2,0,0,5,0,0,0,1.0,0,171,0,10,340,0,9,83,7,1,30,0
5820,1,21,2,2,0,7,0,0,2,1.0,0,176,1,3,206,0,9,83,7,0,315,1
5821,1,31,0,2,0,5,0,0,3,0.0,1,44,0,10,340,0,9,83,4,0,801,0
5824,0,28,0,0,0,2,0,0,0,0.0,1,44,0,10,340,0,9,83,2,1,834,0
5825,1,24,2,0,0,9,0,0,11,1.0,0,194,1,8,89,0,9,83,5,50,213,1
5826,1,45,1,2,0,1,0,0,0,0.0,0,34,0,10,340,0,9,83,1,37,511,0
5827,1,23,2,0,0,4,0,0,2,1.0,1,44,1,7,207,0,9,83,4,0,353,1
5828,1,39,0,0,0,8,0,0,7,1.0,0,21,1,3,116,1,2,54,6,0,137,1
5830,1,25,0,2,0,4,0,0,2,63.0,0,55,0,10,340,0,9,83,4,0,674,0
5831,1,24,2,0,0,2,1,0,1,1.0,0,194,0,10,340,0,9,83,4,0,819,0
5832,1,46,1,2,0,1,0,0,1,1.0,0,436,0,10,340,0,9,83,1,0,434,0
5833,1,47,1,2,0,1,0,0,3,1.0,0,341,0,10,340,0,9,83,1,1,1176,0
5835,1,54,1,2,0,4,0,0,2,101.0,1,210,1,7,140,1,6,35,3,0,66,0
5836,1,22,2,0,0,4,0,1,1,1.0,1,287,1,8,103,0,9,83,5,0,332,1
5837,0,34,0,2,0,2,0,0,0,2.0,1,44,0,10,340,0,9,83,1,0,955,0
5838,1,33,0,2,0,1,0,0,0,0.0,1,140,1,7,90,0,9,83,1,0,410,0
5841,1,27,0,2,0,6,0,0,1,150.0,1,259,0,10,340,0,9,83,3,0,1172,0
5842,1,29,0,0,0,10,0,1,16,1.0,0,181,1,8,89,0,9,83,8,0,89,1
5846,1,34,0,3,0,2,0,0,3,6.0,1,44,0,10,340,0,9,83,2,0,139,0
5847,1,32,0,0,0,5,0,0,1,115.0,0,141,0,10,340,0,9,83,5,0,247,0
5849,1,29,0,0,0,6,0,0,0,0.0,1,44,0,10,340,0,9,83,3,1,1084,0
5850,0,25,0,2,0,3,0,0,2,1.0,1,413,1,8,89,0,9,83,3,0,442,1
5851,1,34,0,2,0,6,0,0,16,1.0,0,171,1,7,64,0,9,83,6,0,628,1
5852,0,55,1,0,0,1,0,0,1,1.0,0,250,0,10,340,0,9,83,1,0,1078,0
5853,1,27,0,0,0,4,0,0,0,1.0,0,21,1,7,332,0,9,83,4,0,20,1
5854,1,26,0,0,0,3,0,0,0,1.0,1,436,0,10,340,0,9,83,3,0,1133,0
5856,1,39,0,0,2,9,2,1,19,1.0,0,141,1,3,282,0,9,83,7,179,393,1
5857,1,24,2,0,0,7,0,0,1,0.0,0,319,0,10,340,0,9,83,7,0,811,0
5858,1,29,0,2,0,2,0,0,0,0.0,1,44,0,10,340,0,9,83,2,1,1140,0
5861,0,31,0,2,0,7,0,0,3,146.0,0,318,1,8,155,0,9,83,4,0,468,1
5863,1,50,1,0,0,1,0,0,13,0.0,0,194,1,3,131,0,9,83,1,0,4,1
5864,1,25,0,3,0,5,0,0,2,1.0,0,194,1,3,137,0,9,83,3,0,39,1
5865,1,31,0,0,0,5,0,0,4,12.0,0,436,1,8,179,0,9,83,4,0,198,1
5867,1,31,0,5,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,2,0,981,0
5869,1,26,0,2,1,6,0,0,2,1.0,0,317,1,3,220,0,9,83,8,0,958,1
5871,1,54,1,2,0,2,0,0,2,0.0,0,436,0,10,340,0,9,83,1,97,929,0
5873,1,33,0,0,0,8,0,0,14,1.0,0,318,1,6,38,1,2,33,4,0,86,1
5875,1,22,2,0,0,4,0,0,0,1.0,1,44,1,7,205,0,9,83,5,0,278,1
5877,1,35,0,0,0,9,1,0,8,0.0,0,141,1,3,340,0,9,83,8,239,1112,1
5878,0,30,0,5,0,7,0,0,4,1.0,0,436,1,3,137,0,9,83,4,0,244,1
5880,1,25,0,0,0,2,0,0,0,1.0,0,176,0,10,340,0,9,83,3,0,737,0
5881,1,25,0,0,0,5,0,0,0,1.0,0,116,0,10,340,0,9,83,3,0,1150,0
5882,1,44,0,0,0,2,0,0,0,1.0,0,311,1,3,218,0,9,83,1,0,5,1
5883,0,29,0,2,0,7,0,0,2,1.0,0,426,1,7,243,0,9,83,4,8,88,1
5885,1,46,1,2,0,3,0,0,2,23.0,0,436,1,3,331,0,9,83,1,0,112,1
5886,1,53,1,2,0,1,0,0,0,0.0,1,44,0,10,340,0,9,83,1,4,879,0
5887,1,24,2,0,0,7,0,0,2,1.0,0,141,1,8,179,0,9,83,4,1,649,1
5889,0,52,1,0,0,1,0,0,2,1.0,0,318,1,8,179,0,9,83,1,0,123,1
5890,1,27,0,0,0,2,0,0,0,1.0,1,44,1,8,248,0,9,83,2,0,131,1
5891,1,41,0,2,0,1,0,0,0,1.0,0,171,0,10,340,0,9,83,1,0,880,0
5892,0,21,2,0,0,5,0,0,0,2.0,0,194,1,3,137,0,9,83,6,0,702,1
