age,education.num,marital.status,sex,hours.per.week,income
14,10,1,0,37,0
16,9,0,1,39,0
35,3,1,0,39,0
28,9,1,0,39,1
30,3,1,0,39,0
23,8,0,1,29,0
18,9,0,0,47,0
48,3,1,0,39,0
25,9,1,1,29,0
6,12,0,1,14,0
22,9,0,1,39,0
22,8,1,0,29,0
20,8,1,0,39,0
8,10,0,1,39,0
14,8,0,1,39,0
22,8,0,0,44,0
22,12,1,0,29,1
8,12,0,0,34,0
13,6,1,0,39,0
20,4,1,1,47,0
5,8,0,1,35,0
16,11,0,0,44,0
53,12,0,0,39,0
19,9,0,0,44,0
36,13,0,1,49,0
0,6,0,1,29,0
19,9,0,0,39,0
19,14,0,0,54,1
23,8,1,0,39,0
19,8,1,0,49,1
11,8,1,0,54,0
32,2,0,0,44,0
46,8,1,0,39,0
44,9,1,0,19,0
31,8,1,0,59,1
38,8,1,0,39,0
1,9,0,1,3,0
3,8,1,0,19,0
32,8,1,0,39,0
10,8,1,0,39,0
20,5,0,1,32,0
15,8,1,0,39,0
16,15,1,0,59,0
30,10,1,0,25,0
17,8,1,0,39,0
44,8,0,1,34,0
8,8,0,0,39,0
9,11,0,0,29,0
1,8,0,1,29,0
18,8,1,0,49,0
19,8,0,1,39,0
39,8,1,0,34,1
23,10,0,0,39,0
7,7,0,1,37,0
49,8,0,1,39,1
25,8,1,1,39,0
11,8,0,0,19,0
22,9,0,1,34,0
48,10,1,0,24,0
3,9,0,1,19,0
22,9,0,1,39,0
1,8,0,1,29,0
32,3,1,1,39,0
4,9,0,0,47,0
18,8,1,0,29,0
21,8,1,0,39,1
38,8,1,0,39,0
10,5,1,0,54,0
17,8,0,1,39,0
37,9,0,1,39,0
21,8,0,1,39,0
15,8,0,1,39,0
16,9,0,0,11,0
15,11,1,0,49,0
17,13,1,0,49,0
29,12,1,0,29,1
31,13,1,0,39,1
6,9,0,0,39,0
31,3,1,0,39,0
50,8,1,0,36,1
8,12,0,1,19,0
10,11,0,1,39,0
39,1,0,0,39,0
43,8,1,1,24,0
10,9,0,1,39,0
4,9,0,0,39,0
7,9,0,1,39,0
14,9,1,0,39,0
5,5,0,0,14,0
9,12,0,1,44,0
28,8,1,0,47,0
16,8,0,0,39,0
38,2,1,0,47,0
12,4,0,1,39,0
18,8,1,0,59,1
36,8,1,0,39,0
23,9,0,1,39,0
3,8,0,0,29,0
24,8,0,1,24,0
28,13,1,0,44,1
10,8,1,0,39,0
38,9,1,0,34,0
14,9,1,0,39,1
28,9,0,1,54,0
47,8,1,0,4,0
21,9,1,0,44,0
0,5,0,0,39,0
5,7,1,1,49,0
6,9,0,1,29,0
8,8,0,0,39,0
14,8,1,0,29,0
20,8,0,1,34,0
11,9,0,0,39,0
16,12,1,1,39,1
24,8,1,0,39,0
44,12,1,0,49,0
8,9,0,1,24,0
3,9,0,0,55,0
18,8,0,1,39,1
47,10,1,0,39,1
11,8,1,0,37,0
36,8,0,0,39,0
11,8,0,1,39,0
21,9,0,1,39,0
8,12,0,0,34,0
2,9,0,1,29,0
3,11,0,1,29,0
10,12,0,0,39,0
4,9,0,1,39,0
13,8,0,1,39,0
5,5,0,0,29,0
9,12,0,1,39,0
10,8,1,0,44,0
40,4,1,0,39,0
1,13,0,1,59,0
13,12,0,0,44,0
17,12,0,1,49,0
43,8,0,1,37,0
8,7,1,0,39,1
22,12,1,0,54,0
31,8,1,1,39,1
10,9,1,0,29,0
16,8,0,0,64,1
48,8,1,0,39,0
10,12,0,0,39,0
15,9,0,0,39,0
28,9,0,0,49,0
1,6,0,0,15,0
10,12,0,0,44,0
40,9,1,1,59,0
27,9,0,0,54,1
13,13,1,0,43,1
9,9,0,1,39,0
11,9,1,0,39,1
44,8,1,0,39,1
32,8,1,0,49,0
33,11,1,0,49,1
36,3,1,0,93,0
16,8,1,0,39,1
5,9,0,0,9,0
28,12,0,0,39,1
9,9,0,0,59,0
33,3,0,1,19,0
30,8,1,0,39,1
35,12,1,0,39,1
40,8,0,1,35,0
4,9,0,1,34,0
33,13,0,1,49,1
16,9,0,1,39,0
17,6,1,0,39,0
3,9,0,1,19,0
40,11,0,1,39,0
40,8,1,0,47,0
4,11,0,1,7,0
23,9,0,0,39,0
6,9,0,0,39,0
37,8,1,0,19,0
21,9,1,0,39,1
5,9,0,1,39,0
10,8,0,1,41,0
25,2,1,0,39,0
19,8,0,1,46,0
5,8,1,0,39,0
23,4,0,0,39,0
9,8,1,0,44,0
29,8,0,0,39,0
11,6,1,0,59,1
29,12,0,0,44,0
38,8,0,1,39,0
59,9,0,1,19,0
10,12,0,0,59,0
33,8,1,0,39,1
58,8,1,0,19,0
25,13,1,0,39,1
19,13,0,1,39,0
34,8,1,0,39,0
27,12,1,0,39,0
3,9,0,1,19,0
43,2,1,0,44,0
30,12,1,0,44,1
56,6,1,0,14,0
10,8,1,0,39,0
18,3,1,0,39,0
14,8,0,0,49,0
28,12,1,0,39,1
40,8,1,0,39,1
17,8,1,0,39,0
2,9,0,1,15,0
8,8,0,0,39,0
22,12,1,1,49,1
11,8,1,0,39,1
31,13,0,1,39,0
21,8,1,0,43,0
36,2,1,1,9,0
2,8,0,0,39,0
24,8,1,1,59,0
6,11,0,1,35,0
15,8,0,0,39,0
18,9,0,0,39,0
7,12,0,0,39,0
17,8,1,0,39,0
12,12,1,1,24,1
7,9,0,1,19,0
38,8,0,1,39,0
11,8,1,0,39,0
29,8,0,0,39,0
21,8,1,0,39,0
12,9,0,1,39,0
18,12,1,0,49,1
12,8,0,0,39,0
24,15,1,0,49,1
23,8,1,0,31,0
13,8,0,1,39,0
55,6,0,1,34,0
0,6,0,0,39,0
29,8,1,0,68,0
21,12,0,0,47,0
19,12,0,1,44,0
7,11,0,0,39,0
11,8,0,1,34,0
11,8,1,0,39,0
25,9,1,0,39,1
31,12,1,0,39,1
20,8,1,0,39,0
15,15,0,0,39,1
13,9,1,0,39,0
51,3,0,1,9,0
28,8,0,1,29,0
9,8,0,1,39,0
5,9,0,1,39,0
5,9,0,0,39,0
35,3,0,1,39,0
51,14,0,1,15,0
9,12,1,1,39,1
35,12,0,0,39,0
0,6,0,1,7,0
12,12,1,0,72,0
24,9,1,0,49,1
28,9,0,1,39,0
40,9,0,1,49,1
13,12,1,0,29,0
29,8,1,0,44,1
28,11,1,0,39,0
42,9,1,0,39,1
23,11,1,0,51,0
5,9,0,1,39,0
42,3,1,0,80,0
19,9,0,0,39,0
23,3,0,0,39,0
1,5,0,1,39,0
45,8,1,0,39,0
46,8,0,1,39,0
12,13,0,1,76,0
10,12,1,1,44,1
30,15,0,0,49,1
3,8,0,0,39,0
31,11,1,0,44,0
12,8,1,0,29,0
5,8,0,1,39,0
25,11,0,1,23,0
19,10,0,0,39,0
43,5,0,1,39,0
24,8,0,1,39,0
26,8,1,0,39,1
16,12,1,0,37,1
17,3,1,1,39,0
15,8,0,1,34,0
5,9,0,1,19,0
35,4,0,1,24,0
10,11,0,0,39,0
43,13,1,0,39,1
17,12,0,0,61,0
13,8,1,0,39,1
18,9,0,1,24,0
22,12,0,1,39,0
47,9,0,1,39,0
0,6,0,0,19,0
12,13,0,0,39,0
20,10,1,0,39,1
26,8,1,0,44,0
13,8,1,0,24,0
0,5,0,1,11,0
12,8,0,0,39,0
7,9,0,0,39,0
10,12,0,0,49,0
52,12,0,0,39,0
13,8,1,0,39,0
12,8,1,0,39,0
0,5,0,0,39,0
53,3,0,1,37,0
4,8,0,0,39,0
10,12,0,1,39,0
2,9,0,1,24,0
27,13,1,0,59,1
19,9,0,1,39,0
12,12,0,1,59,0
11,12,0,0,49,0
17,2,0,0,39,0
1,8,0,1,19,0
22,9,0,1,44,0
17,9,0,0,39,0
18,13,0,1,40,0
7,8,0,0,39,0
24,12,1,0,68,0
51,9,0,0,29,0
18,6,0,0,49,0
30,10,1,0,39,0
26,13,0,1,39,0
18,8,1,0,39,0
17,9,0,1,16,0
9,8,0,0,39,0
33,9,0,1,39,0
5,8,0,1,39,0
3,8,0,0,39,0
1,8,0,1,39,0
35,8,1,0,39,0
54,8,1,0,27,0
38,8,0,1,39,0
0,6,0,1,7,0
19,9,0,1,39,0
8,12,1,0,39,0
10,12,0,0,39,0
25,8,0,1,39,0
40,10,0,0,39,1
17,9,0,0,27,0
14,13,0,1,59,0
7,12,0,0,39,0
24,8,0,0,59,0
0,6,0,1,31,0
9,8,0,1,19,0
15,1,0,0,49,0
38,5,1,0,44,0
2,7,1,1,19,0
11,13,0,1,49,0
32,14,1,0,59,1
6,12,0,0,39,0
26,8,1,0,39,0
23,9,1,0,39,0
24,12,1,0,39,1
6,9,0,0,39,0
3,8,0,0,34,0
4,8,0,0,39,0
11,12,1,1,9,0
27,9,1,0,49,0
14,12,1,0,47,0
37,8,1,0,44,1
11,8,1,0,49,0
17,8,0,0,39,0
29,13,1,0,39,1
11,12,1,0,59,1
12,12,1,0,39,1
18,8,1,0,39,0
72,9,0,0,9,0
3,8,1,0,39,0
14,12,0,0,44,0
6,8,0,0,49,0
43,8,0,0,39,0
11,9,0,0,39,0
15,9,1,0,59,1
27,12,1,0,59,0
17,9,1,0,47,1
10,8,0,0,39,0
32,8,0,0,49,0
31,8,0,1,39,0
30,8,1,0,49,1
17,12,1,0,64,1
10,11,0,0,39,0
7,9,1,0,39,0
7,8,0,0,29,0
8,9,1,0,39,0
19,10,0,1,39,0
21,8,1,0,44,0
40,2,1,0,39,0
7,9,1,0,49,1
24,8,1,0,39,0
39,10,1,0,59,1
2,8,0,1,39,0
27,8,0,0,31,0
17,10,0,1,39,0
8,12,0,0,39,0
10,8,1,0,39,0
5,8,0,0,39,0
17,6,1,0,49,0
13,8,1,0,64,1
4,9,0,1,37,0
7,9,0,0,39,0
2,9,0,1,14,0
65,9,0,0,2,0
18,12,1,0,49,1
15,10,1,0,39,0
28,9,0,1,44,0
13,8,0,1,39,0
11,12,1,0,54,0
11,12,1,1,4,0
12,8,0,1,43,0
43,9,1,0,39,0
11,10,0,1,39,0
21,9,0,1,39,0
14,8,1,0,49,1
11,9,1,0,34,1
25,9,1,1,22,0
23,4,1,1,39,1
7,9,0,0,39,0
20,9,1,0,59,1
19,8,1,0,39,0
22,12,0,0,39,0
5,4,1,0,34,0
11,12,1,0,42,0
17,9,0,1,39,0
25,9,0,1,42,0
26,8,1,0,39,0
18,8,0,1,39,0
5,8,1,0,76,0
22,10,1,0,39,0
22,8,1,0,39,0
20,6,1,0,44,0
46,3,1,0,59,1
31,8,0,1,39,0
16,8,0,1,39,0
22,8,0,1,39,1
26,12,0,1,39,1
11,5,1,0,39,0
7,12,0,0,19,0
31,8,0,0,39,0
18,9,0,0,39,0
45,8,1,0,39,0
25,9,0,0,39,0
33,8,1,0,49,1
23,14,0,1,39,0
22,8,1,0,39,0
26,12,1,0,39,0
26,8,0,1,39,0
18,8,1,0,37,0
22,12,1,0,44,1
13,12,1,0,39,1
15,9,1,0,64,0
1,9,0,0,39,0
20,11,0,1,39,0
9,12,0,1,39,0
34,8,1,0,41,0
18,9,0,1,35,0
16,12,1,0,44,0
29,12,1,0,43,1
23,10,1,0,49,1
17,10,1,0,47,0
12,8,1,0,39,0
30,9,0,1,34,0
17,12,1,0,39,1
28,8,1,1,29,0
36,8,0,0,34,0
35,13,1,0,39,0
47,3,1,0,39,1
25,13,0,0,44,1
27,9,1,0,43,1
36,13,1,0,42,1
8,8,0,0,34,0
3,6,0,1,39,0
12,10,0,1,39,0
39,8,1,0,39,0
39,8,1,1,34,0
45,8,1,0,39,0
11,12,0,0,59,0
7,12,0,0,39,0
48,12,1,0,33,0
23,8,0,0,29,0
14,12,0,0,39,0
3,8,0,1,29,0
13,9,0,1,39,0
8,12,0,0,44,0
5,8,0,0,39,0
39,9,1,0,49,1
34,8,0,0,31,0
19,5,1,0,59,0
11,8,1,0,39,0
16,9,0,0,64,0
22,8,0,1,39,0
39,12,1,0,39,1
10,12,1,0,39,1
0,6,0,1,39,0
11,4,0,1,39,0
1,5,0,0,39,0
25,13,0,1,24,0
22,9,0,1,39,0
4,9,0,0,9,0
19,9,0,1,39,0
39,5,0,1,39,0
32,2,1,0,39,0
30,9,1,0,76,0
27,9,0,1,39,0
23,1,0,0,44,0
45,7,1,0,47,0
8,8,0,1,39,0
46,13,0,0,68,1
34,15,1,0,93,0
8,8,0,1,39,0
45,9,1,0,39,0
10,8,0,1,39,0
31,9,0,0,29,0
15,8,1,0,39,0
19,9,1,0,44,0
13,8,0,0,39,0
28,13,0,1,39,0
10,8,1,0,49,0
24,12,0,0,36,0
44,8,1,0,39,0
53,12,0,1,54,0
38,6,0,1,39,0
18,12,0,1,44,0
19,10,1,0,37,0
12,9,0,0,59,0
13,12,1,1,39,0
28,6,1,0,39,0
1,8,0,0,19,0
11,8,1,0,39,0
10,12,1,0,44,0
21,8,0,0,39,0
16,8,1,0,39,0
8,8,1,0,39,1
8,8,1,1,3,0
21,6,0,1,39,0
6,9,0,0,44,0
23,10,0,0,39,0
3,9,0,1,19,0
24,8,1,0,47,0
27,9,0,1,37,0
32,12,1,0,39,1
5,11,0,1,39,0
9,9,0,1,39,0
30,11,1,0,39,0
31,8,0,1,24,0
11,8,0,0,39,0
27,12,1,0,39,0
3,7,0,1,34,0
19,13,0,0,14,0
60,3,1,0,29,0
4,8,0,0,34,0
7,12,0,1,39,0
13,11,0,1,39,0
34,10,0,1,49,0
5,9,0,1,29,0
6,9,0,0,24,0
0,7,0,0,19,0
31,12,0,0,49,1
26,9,1,0,39,1
17,7,1,0,39,0
2,8,0,1,34,0
25,9,0,1,39,0
6,12,0,0,39,0
44,14,1,0,49,1
46,6,1,0,29,0
48,8,0,1,39,0
24,11,1,0,39,1
18,9,1,0,39,0
4,8,0,1,39,0
31,12,0,1,34,0
26,12,1,0,54,0
5,9,0,0,14,0
39,9,1,0,59,0
30,8,0,1,39,0
9,12,0,0,23,0
22,9,1,1,23,0
28,9,0,0,72,0
32,8,0,0,39,0
6,8,0,0,29,0
52,8,1,0,35,0
24,13,1,0,59,1
23,8,0,0,39,0
8,8,0,0,39,0
35,8,0,0,39,0
33,11,1,0,39,1
4,10,0,1,29,0
31,9,1,0,39,1
10,14,1,0,41,1
46,8,1,0,29,0
30,15,1,0,39,1
11,9,1,0,39,0
41,8,0,1,39,0
24,9,1,0,50,0
50,9,1,0,39,0
45,8,1,1,47,0
11,9,1,0,39,1
9,7,0,0,39,0
29,14,1,0,64,1
12,8,1,0,39,0
22,12,1,0,39,1
8,13,0,1,34,0
3,9,0,1,34,0
4,9,0,0,39,0
8,12,0,0,49,0
27,14,1,0,49,1
20,8,0,0,37,0
12,8,0,1,39,0
1,9,0,1,20,0
15,12,0,1,39,0
41,10,0,1,59,0
33,8,1,0,39,1
12,9,0,1,17,0
41,8,1,0,59,1
12,9,0,1,39,0
19,8,1,0,44,1
4,8,0,0,34,0
32,8,0,1,39,0
43,13,0,1,49,0
13,9,0,1,47,0
38,8,0,0,39,0
47,8,0,0,19,0
12,11,0,1,39,0
25,8,1,0,49,0
38,8,0,1,39,0
26,8,0,0,44,0
11,7,0,0,39,0
29,11,1,0,37,1
17,8,0,0,39,0
26,13,0,1,39,0
7,9,0,1,24,0
4,6,1,0,39,0
48,12,1,0,39,1
3,9,0,0,39,0
14,13,0,1,24,0
5,9,0,0,39,0
3,9,0,1,19,0
27,9,1,0,59,0
27,13,1,1,39,0
24,15,1,0,59,1
4,9,0,1,24,0
7,9,1,1,29,0
7,13,0,1,44,0
11,8,1,1,39,0
22,12,0,1,34,0
7,8,0,0,39,0
33,8,1,0,34,1
51,9,1,0,39,0
14,13,1,0,49,0
5,1,0,0,39,0
1,9,0,0,47,0
8,8,1,0,39,0
11,9,0,1,39,0
0,6,0,1,14,0
7,15,0,1,93,0
3,5,0,1,35,0
28,11,1,0,39,1
40,3,1,0,39,0
7,12,0,0,39,0
5,9,0,0,23,0
24,8,0,1,39,0
34,12,1,0,39,0
29,12,0,0,39,0
35,8,0,1,37,0
33,12,1,0,39,1
9,12,0,1,49,0
0,5,0,1,11,0
47,9,1,0,39,0
34,8,1,0,39,1
11,8,1,0,34,0
34,12,0,1,39,0
31,9,0,1,31,0
27,9,1,1,39,1
30,6,1,0,39,0
35,8,0,1,39,0
41,9,0,1,38,0
2,6,0,1,39,0
23,12,1,0,39,1
6,9,0,0,39,0
14,12,1,0,39,0
23,11,1,0,39,1
31,9,1,0,37,1
29,13,0,1,49,1
33,8,1,0,39,0
1,8,0,0,36,0
9,13,0,1,29,0
19,12,0,1,19,0
2,9,0,1,14,0
37,9,0,0,40,0
12,9,1,1,5,0
64,13,0,0,59,0
20,13,0,1,37,1
23,10,0,0,49,1
19,9,0,1,39,0
1,7,0,1,29,0
27,6,0,0,39,0
19,8,0,1,34,0
52,15,1,0,49,1
0,7,0,0,6,0
21,10,1,0,39,1
10,8,0,0,39,0
35,11,1,0,39,0
7,11,0,0,34,0
40,12,1,1,39,0
2,5,0,1,39,0
21,8,0,0,49,0
4,8,1,0,39,1
12,9,0,1,39,0
16,9,0,1,39,0
9,8,1,0,68,0
11,8,0,0,54,0
9,9,1,1,39,0
20,14,1,0,5,0
32,12,1,0,39,0
11,12,1,0,54,0
40,9,0,0,39,0
43,3,1,0,39,0
3,8,0,0,24,0
21,8,1,0,41,0
43,9,0,1,39,0
27,8,0,1,39,0
2,9,0,1,24,0
42,13,1,1,34,0
33,8,1,0,39,0
18,12,1,0,39,1
29,9,0,0,39,0
1,9,0,0,34,0
15,2,1,0,39,0
15,10,0,1,39,0
22,8,1,0,39,1
8,8,0,1,39,0
21,9,1,0,76,1
19,11,0,1,36,0
39,9,1,0,39,1
18,12,0,0,39,1
39,8,0,0,40,0
0,5,0,0,13,0
39,8,0,1,39,0
44,7,1,0,39,0
8,9,1,0,42,0
10,8,0,1,39,0
33,8,1,0,29,0
16,10,1,0,61,0
21,9,0,0,59,0
34,6,1,0,39,0
10,11,0,0,41,0
32,13,0,1,15,0
9,8,0,1,39,0
25,13,1,0,59,1
21,9,0,1,39,0
31,8,1,0,39,1
13,8,0,0,39,0
8,12,0,1,49,0
33,12,1,0,39,1
37,8,1,0,35,1
20,6,0,0,39,0
0,5,0,1,23,0
40,8,0,0,37,0
16,5,0,0,19,0
24,13,1,0,64,0
28,12,0,1,39,0
33,8,1,0,47,0
1,8,0,0,24,0
2,9,0,1,19,0
9,9,1,1,39,0
44,11,1,0,1,1
50,6,1,0,39,0
24,9,1,0,39,1
12,8,0,0,49,0
10,9,0,0,39,0
18,8,0,1,37,0
20,12,0,0,85,1
5,6,0,0,39,0
8,5,0,1,23,0
9,8,1,0,49,0
10,8,0,0,39,0
34,8,1,0,39,0
28,8,1,0,39,1
43,8,1,0,39,0
18,9,1,0,54,1
7,8,0,0,39,0
23,8,0,1,39,0
52,8,0,1,19,0
35,9,1,1,39,1
21,8,0,1,34,0
1,6,0,1,48,0
7,10,0,0,39,0
35,9,1,0,59,0
4,8,0,0,43,0
47,9,0,1,7,0
8,9,0,0,39,0
17,13,1,0,49,1
22,8,1,0,49,0
9,8,0,0,51,0
2,5,0,0,24,0
18,8,1,0,49,1
9,13,0,1,39,0
21,8,0,0,34,0
28,9,1,0,64,0
1,6,0,1,27,0
34,9,0,1,62,0
19,8,0,1,27,0
1,9,0,1,15,0
20,12,1,0,59,1
22,8,1,1,39,1
4,9,0,0,39,0
16,8,0,1,34,0
6,12,0,1,39,0
35,8,0,0,39,0
11,8,0,1,39,0
6,9,0,0,39,0
31,9,1,0,39,1
0,6,0,1,19,0
5,9,0,1,2,0
9,8,0,0,76,1
23,8,1,0,39,0
72,5,1,0,39,0
11,8,0,1,39,0
27,8,1,0,39,0
26,8,1,0,39,1
0,5,0,0,7,0
32,12,1,0,39,1
10,12,0,0,49,0
43,8,0,1,39,0
16,8,1,1,39,0
36,5,1,0,49,1
2,9,0,0,39,0
11,8,0,0,39,0
5,11,0,0,19,0
31,8,1,0,59,0
2,9,0,1,24,0
41,9,1,0,39,0
2,9,0,1,24,0
20,8,0,1,41,0
5,9,0,0,39,0
35,14,1,0,49,1
14,12,1,0,49,0
45,8,0,0,39,0
9,12,0,0,49,0
47,8,0,1,23,0
21,9,1,0,39,0
11,8,0,1,39,0
2,8,0,1,51,0
22,8,0,1,9,0
33,5,1,0,39,1
22,13,1,1,39,1
19,12,0,0,39,0
22,10,1,0,48,0
34,11,0,1,24,0
11,8,0,1,31,0
40,14,1,0,29,1
23,14,0,1,39,0
10,9,0,1,39,0
32,8,0,1,43,0
17,5,0,1,39,0
7,8,0,0,39,0
37,3,0,0,39,0
35,7,1,0,44,0
26,6,1,1,24,0
67,2,0,0,14,0
62,11,1,1,1,1
18,9,1,0,45,0
39,8,0,0,29,0
13,8,0,0,39,0
37,8,0,1,39,0
18,12,0,0,49,0
15,9,0,1,39,0
27,12,1,0,59,1
15,8,1,1,9,0
43,7,1,0,39,0
23,9,0,0,44,0
33,3,1,0,39,0
41,4,1,0,49,1
24,8,1,0,44,1
11,8,1,0,39,1
36,8,0,0,34,0
0,4,0,1,24,0
28,8,0,1,39,0
6,8,0,1,29,0
8,9,1,0,49,0
23,9,0,0,34,1
11,12,0,1,59,0
10,7,0,0,39,0
2,9,0,0,14,0
7,8,0,0,24,0
21,12,0,0,39,0
7,13,0,1,39,0
1,6,0,0,6,0
41,8,0,1,39,0
18,13,0,0,43,1
26,4,0,1,19,0
7,8,1,0,39,0
46,4,1,0,39,0
23,4,1,0,39,0
4,12,0,0,19,0
3,9,1,0,39,0
32,9,1,0,19,1
30,8,1,0,39,0
31,8,1,0,35,0
6,11,1,0,39,0
18,12,1,0,39,1
29,9,1,1,19,0
1,7,0,0,24,0
11,12,0,0,49,1
45,12,1,0,3,0
3,8,0,1,19,0
11,8,1,0,39,0
40,8,1,0,39,0
39,3,1,0,39,0
16,8,1,0,39,0
2,8,0,0,39,0
12,8,1,0,39,0
13,9,0,0,54,0
36,12,0,1,56,0
8,1,0,1,39,0
27,8,1,0,37,0
5,9,1,0,27,0
23,8,0,0,39,0
8,10,0,0,39,0
13,3,1,0,39,0
34,10,0,1,37,0
0,6,0,1,23,0
29,12,1,0,39,1
33,9,1,0,39,1
17,9,0,1,49,0
25,13,1,0,49,0
24,12,1,0,39,0
15,12,0,0,39,0
15,8,1,0,39,0
30,9,1,0,68,0
33,9,1,0,39,0
60,3,0,1,22,0
16,8,0,0,39,0
30,8,1,0,47,0
47,6,1,0,39,0
17,8,1,0,49,0
17,8,0,1,34,0
20,8,0,0,39,0
17,12,1,0,39,1
5,9,0,1,28,0
33,15,0,0,63,0
43,12,1,0,44,1
29,12,0,1,42,0
26,8,1,1,43,0
31,13,1,0,39,1
31,9,0,1,42,0
20,9,1,0,39,0
34,13,1,0,39,1
35,13,1,0,44,1
10,2,0,1,19,0
26,13,1,0,39,1
6,8,0,0,24,0
18,9,0,1,39,0
32,5,0,1,37,0
34,12,1,1,39,1
54,8,0,0,8,0
46,8,0,1,39,0
24,13,0,1,34,0
7,9,0,1,39,0
24,9,0,1,44,0
16,11,1,0,39,0
25,9,1,0,39,0
6,12,0,0,39,0
32,10,0,1,37,0
11,7,1,0,39,0
14,2,1,0,55,0
11,12,0,0,34,0
20,6,1,0,24,0
2,9,0,0,39,0
34,12,1,0,25,0
8,10,1,0,40,0
32,8,1,0,49,0
30,8,0,1,44,0
31,8,1,0,39,0
24,8,0,1,39,0
15,8,0,1,39,0
9,8,0,1,15,0
29,8,1,0,39,0
0,5,0,1,19,0
17,6,0,0,42,0
27,8,0,1,29,0
6,11,0,1,19,0
48,9,1,0,19,0
17,12,1,0,44,0
17,14,1,0,39,1
22,10,1,0,39,0
17,6,0,0,39,0
4,8,0,0,39,0
36,3,1,0,44,0
37,13,0,0,49,1
15,9,0,1,39,0
22,12,0,0,34,0
22,9,0,1,39,0
12,8,1,0,39,0
12,8,0,1,39,0
26,8,1,0,41,1
3,9,0,0,14,0
22,13,1,0,39,0
28,9,0,1,39,0
19,9,1,0,39,0
54,10,0,1,39,0
45,8,1,0,39,0
14,8,0,1,57,0
22,8,1,0,59,1
28,8,1,0,39,1
2,8,0,0,49,0
26,9,1,0,47,1
15,10,1,0,39,0
26,12,0,1,59,0
17,12,1,0,26,0
49,9,1,0,39,0
29,11,1,1,39,0
6,12,0,1,39,0
24,12,0,0,39,1
46,8,1,0,39,0
18,14,1,0,49,1
11,4,0,0,49,1
20,12,1,0,54,1
46,8,1,0,19,0
26,12,1,0,41,1
13,10,0,0,59,0
19,13,1,1,59,1
37,12,1,0,39,1
19,12,1,0,49,1
60,12,1,0,49,1
11,8,1,1,39,0
22,8,1,0,69,1
20,12,0,0,39,0
5,12,0,1,34,0
37,12,0,1,49,0
4,9,0,1,19,0
19,5,1,0,39,0
45,8,0,1,29,0
23,9,1,0,39,1
30,9,0,1,39,0
21,12,1,0,68,1
11,2,0,0,39,0
29,12,0,1,39,0
5,9,1,0,34,0
20,8,0,1,24,0
52,5,0,1,27,0
26,12,1,0,49,1
36,12,0,1,20,1
3,8,0,1,34,0
5,12,0,0,49,0
31,4,1,0,43,0
23,13,1,0,39,1
51,9,1,0,19,0
6,5,0,0,59,0
8,12,1,1,37,1
5,8,0,0,39,0
6,7,0,0,29,0
24,12,1,0,44,1
8,9,0,1,24,0
41,9,1,0,39,0
16,8,0,0,44,0
11,13,1,0,47,0
2,6,0,1,24,0
27,9,0,1,39,0
51,0,0,0,9,0
16,8,1,0,39,1
7,8,0,1,39,0
27,8,1,0,49,0
14,8,0,1,39,0
12,8,0,1,39,0
48,4,0,1,39,0
38,8,0,1,39,0
32,8,1,0,39,0
10,8,0,1,39,0
24,8,0,0,29,0
16,9,1,0,49,1
5,8,0,0,39,0
49,8,1,0,3,0
21,9,0,0,59,0
26,8,1,0,41,1
23,9,1,0,39,0
15,9,1,0,39,1
13,8,0,1,34,0
18,12,1,0,39,0
16,12,0,0,59,0
19,12,1,0,54,1
16,12,1,0,59,0
36,8,1,0,59,1
10,12,0,0,44,0
5,12,0,1,14,0
9,8,1,0,35,0
47,8,1,1,20,0
31,9,0,1,44,0
6,8,0,1,39,0
9,9,0,1,39,0
18,12,1,0,39,0
29,9,1,0,39,1
48,9,0,1,44,0
1,2,0,0,53,0
17,14,1,0,54,1
11,8,0,1,39,0
20,12,1,0,59,1
44,12,1,0,9,0
14,12,1,1,34,0
8,12,0,1,39,0
64,1,1,0,14,0
30,8,0,1,34,0
22,8,1,0,39,0
20,9,1,0,29,0
27,8,1,0,44,1
20,11,1,0,44,0
24,9,1,0,49,1
10,2,1,1,39,0
38,9,1,0,39,1
43,12,1,0,39,1
5,11,0,0,35,0
6,12,0,0,24,0
2,8,0,1,59,0
28,9,1,0,43,1
19,8,0,1,29,0
29,12,1,0,39,1
31,6,1,0,39,0
22,8,1,0,49,0
12,12,1,0,19,0
22,8,0,1,39,0
9,8,0,1,39,0
20,11,0,0,24,0
32,9,1,1,39,1
10,12,0,0,39,0
11,5,0,0,39,0
18,9,0,1,29,0
0,5,0,0,39,0
1,8,0,0,39,0
16,9,0,1,37,0
16,11,1,0,59,0
34,9,1,1,34,0
32,8,0,1,39,0
24,9,1,0,34,1
47,1,0,1,11,0
23,9,1,0,39,1
32,8,0,1,39,0
6,12,0,1,39,0
17,9,0,1,39,0
30,9,1,0,81,0
19,11,1,0,39,1
6,12,0,1,39,0
30,9,1,0,76,0
44,8,0,1,39,0
30,12,1,0,39,0
39,12,1,0,39,1
3,7,0,1,54,0
16,8,1,1,45,1
19,8,1,0,49,1
21,8,1,1,34,0
17,9,1,0,39,1
39,8,1,0,49,0
15,10,0,1,22,0
32,12,0,0,39,1
54,8,1,0,39,1
2,9,0,1,14,0
3,9,0,1,39,0
25,8,0,1,34,0
34,9,1,1,19,1
21,9,1,1,39,0
21,5,1,0,39,1
